rn,state,county,tract,seq,eid,rev,nodea,nodeb
99,42,3,192000,3,176294,True,120694,120655
99,42,3,192000,4,174624,True,119476,120694
99,42,3,192000,5,175992,True,120483,119476
99,42,3,192000,6,174622,True,119475,120483
99,42,3,192000,7,174621,False,119336,119475
100,42,3,202200,1,176549,False,124307,120870
100,42,3,202200,2,181837,True,124462,124307
100,42,3,202200,3,181607,True,124306,124462
100,42,3,202200,4,181605,True,120870,124306
101,42,3,202300,1,174367,False,120677,119266
101,42,3,202300,2,176271,False,120691,120677
101,42,3,202300,3,176295,True,120694,120691
101,42,3,202300,4,176294,False,120655,120694
101,42,3,202300,5,176240,False,120656,120655
101,42,3,202300,6,176242,False,120692,120656
101,42,3,202300,7,176293,True,120693,120692
101,42,3,202300,8,176292,False,119266,120693
102,42,3,210700,1,175045,False,119594,119803
102,42,3,210700,2,177609,False,121601,119594
102,42,3,210700,3,178369,False,123661,121601
102,42,3,210700,4,180640,True,123660,123661
102,42,3,210700,5,180638,False,119803,123660
103,42,3,220600,1,174778,False,121603,119594
103,42,3,220600,2,177901,True,121803,121603
103,42,3,220600,3,177614,True,121604,121803
103,42,3,220600,4,177613,False,121602,121604
103,42,3,220600,5,177611,True,121601,121602
103,42,3,220600,6,177609,True,119594,121601
104,42,3,240600,1,174432,False,121802,119321
104,42,3,240600,2,177900,False,123224,121802
104,42,3,240600,3,179992,False,123222,123224
104,42,3,240600,4,179987,False,119392,123222
104,42,3,240600,5,174518,False,124006,119392
104,42,3,240600,6,181153,True,124007,124006
104,42,3,240600,7,181152,False,119321,124007
105,42,3,241200,1,174431,False,119195,119321
105,42,3,241200,2,178691,True,122344,119195
105,42,3,241200,3,177898,True,121801,122344
105,42,3,241200,4,174433,True,119322,121801
105,42,3,241200,5,177899,True,121802,119322
105,42,3,241200,6,174432,True,119321,121802
106,42,3,250300,1,175336,True,120014,123131
106,42,3,250300,2,177610,True,121602,120014
106,42,3,250300,3,177613,True,121604,121602
106,42,3,250300,4,179848,True,123131,121604
107,42,3,250700,1,177610,False,120014,121602
107,42,3,250700,2,178685,True,122341,120014
107,42,3,250700,3,178687,True,122342,122341
107,42,3,250700,4,178370,True,122124,122342
107,42,3,250700,5,180639,True,123661,122124
107,42,3,250700,6,178369,True,121601,123661
107,42,3,250700,7,177611,False,121602,121601
108,42,3,250900,1,177614,False,121803,121604
108,42,3,250900,2,177902,False,122343,121803
108,42,3,250900,3,178690,False,123130,122343
108,42,3,250900,4,179847,True,123129,123130
108,42,3,250900,5,179849,True,123131,123129
108,42,3,250900,6,179848,False,121604,123131
109,42,3,260200,1,178655,False,122558,122321
109,42,3,260200,2,179003,False,122560,122558
109,42,3,260200,3,179002,False,122559,122560
109,42,3,260200,4,179001,False,119416,122559
109,42,3,260200,5,180822,False,123787,119416
109,42,3,260200,6,180821,False,124547,123787
109,42,3,260200,7,181960,False,125888,124547
109,42,3,260200,8,183952,False,124544,125888
109,42,3,260200,9,181956,False,122321,124544
110,42,3,260700,1,178682,False,122559,122339
110,42,3,260700,2,179002,True,122560,122559
110,42,3,260700,3,179003,True,122558,122560
110,42,3,260700,4,179000,False,122338,122558
110,42,3,260700,5,178683,False,122339,122338
111,42,3,260900,1,174548,True,119416,123786
111,42,3,260900,2,179001,True,122559,119416
111,42,3,260900,3,178682,True,122339,122559
111,42,3,260900,4,178684,True,122340,122339
111,42,3,260900,5,178692,True,122345,122340
111,42,3,260900,6,180820,True,123786,122345
112,42,3,261200,1,174548,False,123786,119416
112,42,3,261200,2,180824,True,123788,123786
112,42,3,261200,3,180823,False,123787,123788
112,42,3,261200,4,180822,True,119416,123787
113,42,3,261400,1,175336,False,123131,120014
113,42,3,261400,2,179849,False,123129,123131
113,42,3,261400,3,179847,False,123130,123129
113,42,3,261400,4,179846,False,122340,123130
113,42,3,261400,5,178686,False,123701,122340
113,42,3,261400,6,180700,False,122341,123701
113,42,3,261400,7,178685,False,120014,122341
114,42,3,261500,1,178680,True,122336,122337
114,42,3,261500,2,179205,True,122697,122336
114,42,3,261500,3,178688,True,122342,122697
114,42,3,261500,4,178687,False,122341,122342
114,42,3,261500,5,180700,True,123701,122341
114,42,3,261500,6,178686,True,122340,123701
114,42,3,261500,7,178684,False,122339,122340
114,42,3,261500,8,178683,True,122338,122339
114,42,3,261500,9,178681,False,122337,122338
115,42,3,262000,1,177898,False,122344,121801
115,42,3,262000,2,178693,True,122345,122344
115,42,3,262000,3,178692,False,122340,122345
115,42,3,262000,4,179846,True,123130,122340
115,42,3,262000,5,178690,True,122343,123130
115,42,3,262000,6,178689,False,121801,122343
116,42,3,270100,1,174549,False,119650,119417
116,42,3,270100,2,178654,True,122320,119650
116,42,3,270100,3,174852,True,119649,122320
116,42,3,270100,4,174850,False,119652,119649
116,42,3,270100,5,174855,True,119651,119652
116,42,3,270100,6,174853,False,119648,119651
116,42,3,270100,7,174849,True,119647,119648
116,42,3,270100,8,174847,False,119417,119647
117,42,3,270300,1,174549,True,119417,119650
117,42,3,270300,2,174847,True,119647,119417
117,42,3,270300,3,179206,True,122698,119647
117,42,3,270300,4,178651,True,122318,122698
117,42,3,270300,5,174851,True,119650,122318
118,42,3,270400,1,178370,False,122342,122124
118,42,3,270400,2,178688,False,122697,122342
118,42,3,270400,3,179207,False,124996,122697
118,42,3,270400,4,182619,False,123661,124996
118,42,3,270400,5,180639,False,122124,123661
119,42,3,270800,1,174851,False,122318,119650
119,42,3,270800,2,178653,True,122319,122318
119,42,3,270800,3,178652,False,122321,122319
119,42,3,270800,4,181956,True,124544,122321
119,42,3,270800,5,178656,True,122320,124544
119,42,3,270800,6,178654,False,119650,122320
120,42,3,271500,1,176262,False,122319,120671
120,42,3,271500,2,178653,False,122318,122319
120,42,3,271500,3,178651,False,122698,122318
120,42,3,271500,4,182618,True,124996,122698
120,42,3,271500,5,179207,True,122697,124996
120,42,3,271500,6,179205,False,122336,122697
120,42,3,271500,7,178680,False,122337,122336
120,42,3,271500,8,178679,False,120671,122337
121,42,3,281400,1,176549,True,120870,124307
121,42,3,281400,2,176551,True,120872,120870
121,42,3,281400,3,176550,False,120871,120872
121,42,3,281400,4,177845,True,121766,120871
121,42,3,281400,5,181203,True,124041,121766
121,42,3,281400,6,181606,True,124307,124041
122,42,3,281500,1,174348,False,121765,119259
122,42,3,281500,2,178106,True,121944,121765
122,42,3,281500,3,177846,True,121766,121944
122,42,3,281500,4,177845,False,120871,121766
122,42,3,281500,5,176548,False,119259,120871
123,42,3,290100,1,181579,False,126156,124288
123,42,3,290100,2,184341,False,126251,126156
123,42,3,290100,3,184584,True,126335,126251
123,42,3,290100,4,184474,True,126252,126335
123,42,3,290100,5,184525,True,126289,126252
123,42,3,290100,6,184475,True,126250,126289
123,42,3,290100,7,184471,False,124288,126250
124,42,3,290200,1,176381,False,126252,120754
124,42,3,290200,2,184474,False,126335,126252
124,42,3,290200,3,184584,False,126251,126335
124,42,3,290200,4,184472,False,126157,126251
124,42,3,290200,5,184340,False,123959,126157
124,42,3,290200,6,181080,False,123960,123959
124,42,3,290200,7,181079,False,120754,123960
125,42,3,290400,1,178705,False,123956,122355
125,42,3,290400,2,181081,False,126157,123956
125,42,3,290400,3,184472,True,126251,126157
125,42,3,290400,4,184341,True,126156,126251
125,42,3,290400,5,184339,False,124287,126156
125,42,3,290400,6,181577,False,122355,124287
126,42,3,300100,1,174413,False,121098,119308
126,42,3,300100,2,177499,False,126287,121098
126,42,3,300100,3,184527,False,126289,126287
126,42,3,300100,4,184525,False,126252,126289
126,42,3,300100,5,184473,False,119308,126252
127,42,3,310200,1,177038,True,121209,123622
127,42,3,310200,2,180407,True,123507,121209
127,42,3,310200,3,180408,True,123508,123507
127,42,3,310200,4,184549,True,126307,123508
127,42,3,310200,5,184048,True,125954,126307
127,42,3,310200,6,180578,True,123621,125954
127,42,3,310200,7,180580,True,123622,123621
128,42,3,310300,1,180577,False,123623,123620
128,42,3,310300,2,180582,True,123622,123623
128,42,3,310300,3,180580,False,123621,123622
128,42,3,310300,4,180579,True,123620,123621
129,42,3,320400,1,178706,False,124287,122354
129,42,3,320400,2,184339,True,126156,124287
129,42,3,320400,3,181579,True,124288,126156
129,42,3,320400,4,181578,False,123304,124288
129,42,3,320400,5,180108,False,123302,123304
129,42,3,320400,6,180104,False,122354,123302
130,42,3,320600,1,175991,False,122164,120482
130,42,3,320600,2,180105,True,123303,122164
130,42,3,320600,3,180107,True,123304,123303
130,42,3,320600,4,181578,True,124288,123304
130,42,3,320600,5,184471,True,126250,124288
130,42,3,320600,6,178431,True,122165,126250
130,42,3,320600,7,178430,False,120482,122165
131,42,3,320700,1,174392,False,123302,119290
131,42,3,320700,2,180108,True,123304,123302
131,42,3,320700,3,180107,False,123303,123304
131,42,3,320700,4,181073,True,123954,123303
131,42,3,320700,5,184045,True,125952,123954
131,42,3,320700,6,180106,True,123301,125952
131,42,3,320700,7,180103,False,119290,123301
132,42,3,401100,1,175352,True,120025,120026
132,42,3,401100,2,175357,True,120029,120025
132,42,3,401100,3,175356,False,120028,120029
132,42,3,401100,4,176449,True,120802,120028
132,42,3,401100,5,176452,True,120804,120802
132,42,3,401100,6,176201,True,120629,120804
132,42,3,401100,7,175355,True,120027,120629
132,42,3,401100,8,175353,False,120026,120027
133,42,3,401200,1,174374,False,125782,119276
133,42,3,401200,2,183794,True,125783,125782
133,42,3,401200,3,183793,False,120802,125783
133,42,3,401200,4,176449,False,120028,120802
133,42,3,401200,5,175354,False,119276,120028
134,42,3,401300,1,174250,True,119178,120029
134,42,3,401300,2,174373,True,119277,119178
134,42,3,401300,3,174372,True,119276,119277
134,42,3,401300,4,175354,True,120028,119276
134,42,3,401300,5,175356,True,120029,120028
135,42,3,402000,1,174372,False,119277,119276
135,42,3,402000,2,178477,True,122197,119277
135,42,3,402000,3,183792,True,125782,122197
135,42,3,402000,4,174374,True,119276,125782
136,42,3,403500,1,174373,False,119178,119277
136,42,3,403500,2,176556,False,122199,119178
136,42,3,403500,3,178480,True,122198,122199
136,42,3,403500,4,182844,True,125147,122198
136,42,3,403500,5,180620,True,123648,125147
136,42,3,403500,6,180621,True,123649,123648
136,42,3,403500,7,178478,True,122197,123649
136,42,3,403500,8,178477,False,119277,122197
137,42,3,404000,1,178969,False,122537,121693
137,42,3,404000,2,178970,False,123650,122537
137,42,3,404000,3,180624,False,123648,123650
137,42,3,404000,4,180620,False,125147,123648
137,42,3,404000,5,182845,False,126322,125147
137,42,3,404000,6,184567,False,125156,126322
137,42,3,404000,7,182860,False,125157,125156
137,42,3,404000,8,182859,False,121693,125157
138,42,3,405000,1,175694,False,125145,120271
138,42,3,405000,2,182858,True,125156,125145
138,42,3,405000,3,184567,True,126322,125156
138,42,3,405000,4,182845,True,125147,126322
138,42,3,405000,5,182844,False,122198,125147
138,42,3,405000,6,178480,False,122199,122198
138,42,3,405000,7,178479,False,123755,122199
138,42,3,405000,8,180776,False,125148,123755
138,42,3,405000,9,182847,True,125146,125148
138,42,3,405000,10,182843,False,120271,125146
139,42,3,406000,1,174250,False,120029,119178
139,42,3,406000,2,175357,False,120025,120029
139,42,3,406000,3,175352,False,120026,120025
139,42,3,406000,4,175351,False,119956,120026
139,42,3,406000,5,175256,False,120875,119956
139,42,3,406000,6,180775,True,123755,120875
139,42,3,406000,7,178479,True,122199,123755
139,42,3,406000,8,176556,True,119178,122199
140,42,3,407001,1,176555,False,121722,120875
140,42,3,407001,2,177784,False,123756,121722
140,42,3,407001,3,180778,True,123754,123756
140,42,3,407001,4,180774,False,123753,123754
140,42,3,407001,5,182846,True,125148,123753
140,42,3,407001,6,180776,True,123755,125148
140,42,3,407001,7,180775,False,120875,123755
141,42,3,407002,1,180598,False,125146,123634
141,42,3,407002,2,182847,False,125148,125146
141,42,3,407002,3,182846,False,123753,125148
141,42,3,407002,4,180773,False,123635,123753
141,42,3,407002,5,180600,False,123634,123635
142,42,3,408001,1,177783,False,123924,121723
142,42,3,408001,2,181029,False,123619,123924
142,42,3,408001,3,180576,False,123754,123619
142,42,3,408001,4,180778,False,123756,123754
142,42,3,408001,5,180777,False,121723,123756
143,42,3,408002,1,174533,False,123618,119404
143,42,3,408002,2,180599,True,123635,123618
143,42,3,408002,3,180773,True,123753,123635
143,42,3,408002,4,180774,True,123754,123753
143,42,3,408002,5,180576,True,123619,123754
143,42,3,408002,6,180575,True,119404,123619
144,42,3,409000,1,180575,False,123619,119404
144,42,3,409000,2,181029,True,123924,123619
144,42,3,409000,3,181028,False,123928,123924
144,42,3,409000,4,181035,True,123927,123928
144,42,3,409000,5,181033,False,123926,123927
144,42,3,409000,6,181032,True,123925,123926
144,42,3,409000,7,181030,False,123923,123925
144,42,3,409000,8,182236,True,124738,123923
144,42,3,409000,9,182238,True,124739,124738
144,42,3,409000,10,181027,True,123922,124739
144,42,3,409000,11,181024,False,123921,123922
144,42,3,409000,12,181025,True,119404,123921
145,42,3,410000,1,182237,True,124737,124738
145,42,3,410000,2,182239,True,124739,124737
145,42,3,410000,3,182238,False,124738,124739
146,42,3,411000,1,175245,False,124146,119949
146,42,3,411000,2,181361,False,124147,124146
146,42,3,411000,3,181360,False,124521,124147
146,42,3,411000,4,181925,False,124522,124521
146,42,3,411000,5,181924,False,123922,124522
146,42,3,411000,6,181027,False,124739,123922
146,42,3,411000,7,182239,False,124737,124739
146,42,3,411000,8,182237,False,124738,124737
146,42,3,411000,9,182236,False,123923,124738
146,42,3,411000,10,181026,False,119949,123923
147,42,3,412001,1,175421,False,120654,120075
147,42,3,412001,2,176238,False,120652,120654
147,42,3,412001,3,181023,True,123921,120652
147,42,3,412001,4,181024,True,123922,123921
147,42,3,412001,5,181924,True,124522,123922
147,42,3,412001,6,180997,True,123904,124522
147,42,3,412001,7,180996,False,123905,123904
147,42,3,412001,8,180999,True,123903,123905
147,42,3,412001,9,180995,False,120075,123903
148,42,3,412002,1,175421,True,120075,120654
148,42,3,412002,2,180995,True,123903,120075
148,42,3,412002,3,181406,True,124177,123903
148,42,3,412002,4,176166,True,120606,124177
148,42,3,412002,5,176168,True,120607,120606
148,42,3,412002,6,176235,True,120653,120607
148,42,3,412002,7,176237,True,120654,120653
149,42,3,413100,1,176236,False,121124,120652
149,42,3,413100,2,176918,False,125771,121124
149,42,3,413100,3,183778,True,125772,125771
149,42,3,413100,4,183777,False,119404,125772
149,42,3,413100,5,181025,False,123921,119404
149,42,3,413100,6,181023,False,120652,123921
150,42,3,413201,1,176916,False,121125,121124
150,42,3,413201,2,179429,True,122847,121125
150,42,3,413201,3,183776,True,125771,122847
150,42,3,413201,4,176918,True,121124,125771
151,42,3,413202,1,176236,True,120652,121124
151,42,3,413202,2,176238,True,120654,120652
151,42,3,413202,3,176237,False,120653,120654
151,42,3,413202,4,176917,True,121125,120653
151,42,3,413202,5,176916,True,121124,121125
152,42,3,413300,1,174234,False,122848,119163
152,42,3,413300,2,179431,True,122847,122848
152,42,3,413300,3,179429,False,121125,122847
152,42,3,413300,4,176917,False,120653,121125
152,42,3,413300,5,176235,False,120607,120653
152,42,3,413300,6,176169,False,119199,120607
152,42,3,413300,7,174274,False,122846,119199
152,42,3,413300,8,179433,True,122849,122846
152,42,3,413300,9,179432,False,119163,122849
153,42,3,413400,1,174234,True,119163,122848
153,42,3,413400,2,179432,True,122849,119163
153,42,3,413400,3,180926,True,123856,122849
153,42,3,413400,4,180927,True,123857,123856
153,42,3,413400,5,174532,True,119405,123857
153,42,3,413400,6,179430,True,122848,119405
154,42,3,413500,1,174534,False,125772,119405
154,42,3,413500,2,183778,False,125771,125772
154,42,3,413500,3,183776,False,122847,125771
154,42,3,413500,4,179431,False,122848,122847
154,42,3,413500,5,179430,False,119405,122848
155,42,3,414101,1,180574,False,123633,123618
155,42,3,414101,2,180597,True,123632,123633
155,42,3,414101,3,180595,False,123634,123632
155,42,3,414101,4,180600,True,123635,123634
155,42,3,414101,5,180599,False,123618,123635
156,42,3,414102,1,174533,True,119404,123618
156,42,3,414102,2,183777,True,125772,119404
156,42,3,414102,3,174534,True,119405,125772
156,42,3,414102,4,180596,True,123633,119405
156,42,3,414102,5,180574,True,123618,123633
157,42,3,414200,1,174532,False,123857,119405
157,42,3,414200,2,180929,False,123858,123857
157,42,3,414200,3,180928,False,123931,123858
157,42,3,414200,4,181041,False,123932,123931
157,42,3,414200,5,181040,False,120270,123932
157,42,3,414200,6,175695,False,123632,120270
157,42,3,414200,7,180597,False,123633,123632
157,42,3,414200,8,180596,False,119405,123633
158,42,3,415001,1,175695,True,120270,123632
158,42,3,415001,2,181040,True,123932,120270
158,42,3,415001,3,175697,True,120272,123932
158,42,3,415001,4,175696,False,120271,120272
158,42,3,415001,5,182843,True,125146,120271
158,42,3,415001,6,180598,True,123634,125146
158,42,3,415001,7,180595,True,123632,123634
159,42,3,415002,1,174246,False,123861,119174
159,42,3,415002,2,180934,False,123860,123861
159,42,3,415002,3,180932,False,119346,123860
159,42,3,415002,4,174463,False,120272,119346
159,42,3,415002,5,175697,False,123932,120272
159,42,3,415002,6,181041,True,123931,123932
159,42,3,415002,7,181039,False,119314,123931
159,42,3,415002,8,174421,False,119174,119314
160,42,3,416000,1,177043,False,123724,121212
160,42,3,416000,2,180733,False,123725,123724
160,42,3,416000,3,180732,False,124585,123725
160,42,3,416000,4,182016,False,124586,124585
160,42,3,416000,5,182015,False,123963,124586
160,42,3,416000,6,181086,False,125157,123963
160,42,3,416000,7,182860,True,125156,125157
160,42,3,416000,8,182858,False,125145,125156
