nid,x,y,nseq,eid
55524,1678987.07848926,954944.205532024,1,81540
55524,1678987.07848926,954944.205532024,2,81542
55524,1678987.07848926,954944.205532024,3,81566
55525,1679022.47662569,953332.085845767,1,80053
55525,1679022.47662569,953332.085845767,2,81544
55525,1679022.47662569,953332.085845767,3,81542
55526,1664975.28053717,944298.359784788,1,81664
55526,1664975.28053717,944298.359784788,2,81543
55526,1664975.28053717,944298.359784788,3,81545
55527,1662548.53650921,946653.112392952,1,81545
55527,1662548.53650921,946653.112392952,2,80100
55527,1662548.53650921,946653.112392952,3,81546
55528,1567911.79878013,1117606.51516747,1,81547
55528,1567911.79878013,1117606.51516747,2,81404
55528,1567911.79878013,1117606.51516747,3,81549
55529,1566309.5437972,1117596.91335438,1,80995
55529,1566309.5437972,1117596.91335438,2,81549
55529,1566309.5437972,1117596.91335438,3,81548
55530,1468375.31854467,1108025.53621025,1,80637
55530,1468375.31854467,1108025.53621025,2,81550
55531,1715400.85209562,1062579.41875601,1,81551
55531,1715400.85209562,1062579.41875601,2,80611
55531,1715400.85209562,1062579.41875601,3,81553
55532,1715030.59782963,1073851.87703299,1,81553
55532,1715030.59782963,1073851.87703299,2,81552
55532,1715030.59782963,1073851.87703299,3,81533
55533,1629374.97082165,943493.48748639,1,80106
55533,1629374.97082165,943493.48748639,2,81558
55533,1629374.97082165,943493.48748639,3,81554
55534,1610814.3716256,963392.215217276,1,81556
55534,1610814.3716256,963392.215217276,2,81555
55534,1610814.3716256,963392.215217276,3,80262
55535,1611085.48652781,948799.870153062,1,82091
55535,1611085.48652781,948799.870153062,2,81557
55535,1611085.48652781,948799.870153062,3,81555
55536,1687439.7945714,1085253.9914631,1,79890
55536,1687439.7945714,1085253.9914631,2,81559
55537,1667206.46994985,1056470.5493975,1,81560
55537,1667206.46994985,1056470.5493975,2,81564
55538,1676557.49247218,1071309.24102135,1,81562
55538,1676557.49247218,1071309.24102135,2,81561
55538,1676557.49247218,1071309.24102135,3,80967
55539,1666890.38617512,1071091.69821357,1,81561
55539,1666890.38617512,1071091.69821357,2,81564
55539,1666890.38617512,1071091.69821357,3,81563
55540,1684226.53413984,955084.356573646,1,81565
55540,1684226.53413984,955084.356573646,2,81540
55540,1684226.53413984,955084.356573646,3,82256
55541,1669087.84601578,964512.994659185,1,81566
55541,1669087.84601578,964512.994659185,2,82210
55541,1669087.84601578,964512.994659185,3,81568
55542,1668552.82315088,992972.04293527,1,81571
55542,1668552.82315088,992972.04293527,2,81567
55542,1668552.82315088,992972.04293527,3,80273
55543,1668925.01512532,970983.049164118,1,81568
55543,1668925.01512532,970983.049164118,2,81571
55544,1678239.46450968,991318.838738664,1,82309
55544,1678239.46450968,991318.838738664,2,81570
55544,1678239.46450968,991318.838738664,3,81569
55545,1485091.06670475,1020893.36536355,1,81573
55545,1485091.06670475,1020893.36536355,2,82374
55545,1485091.06670475,1020893.36536355,3,82341
55546,1493231.61103556,1020929.14890753,1,80188
55546,1493231.61103556,1020929.14890753,2,81577
55546,1493231.61103556,1020929.14890753,3,81573
55546,1493231.61103556,1020929.14890753,4,81572
55547,1493222.86070296,1015208.88009598,1,81574
55547,1493222.86070296,1015208.88009598,2,81410
55547,1493222.86070296,1015208.88009598,3,81577
55548,1486117.63327234,1016768.72715979,1,81575
55548,1486117.63327234,1016768.72715979,2,79896
55548,1486117.63327234,1016768.72715979,3,81576
55549,1504587.43712796,1017871.42656365,1,81578
55549,1504587.43712796,1017871.42656365,2,81061
55549,1504587.43712796,1017871.42656365,3,81580
55550,1504648.01362541,1019103.98304417,1,80630
55550,1504648.01362541,1019103.98304417,2,81580
55550,1504648.01362541,1019103.98304417,3,81579
55551,1561024.79591477,1024917.09813244,1,81805
55551,1561024.79591477,1024917.09813244,2,81582
55552,1561042.3021991,1026514.9267988,1,81583
55552,1561042.3021991,1026514.9267988,2,81582
55552,1561042.3021991,1026514.9267988,3,81581
55553,1567488.82516229,1027656.6561062,1,81584
55553,1567488.82516229,1027656.6561062,2,81583
55553,1567488.82516229,1027656.6561062,3,81807
55554,1424357.39531365,951800.820099317,1,81586
55554,1424357.39531365,951800.820099317,2,81588
55555,1429605.79408444,951569.037341345,1,81585
55555,1429605.79408444,951569.037341345,2,81587
55555,1429605.79408444,951569.037341345,3,81586
55556,1424605.5995146,951235.580513747,1,81587
55556,1424605.5995146,951235.580513747,2,80895
55556,1424605.5995146,951235.580513747,3,81588
55557,1589215.15198604,954221.781046677,1,80726
55557,1589215.15198604,954221.781046677,2,81589
55558,1584917.37032354,944577.673382047,1,81591
55558,1584917.37032354,944577.673382047,2,81598
55559,1587370.41078673,946109.034892511,1,81592
