rn,state,cid,tract,bgroup,pop,black,hispanic,total_vap,black_vap,hispanic_vap
5297,37,179,20312,1,2237,160,259,1670,109,165
5298,37,179,20312,2,2042,277,271,1415,193,163
5299,37,179,20313,1,2222,108,123,1641,74,76
5300,37,179,20314,1,2716,317,260,1917,235,160
5301,37,179,20314,2,1987,90,127,1491,68,75
5302,37,179,20315,1,2712,153,83,1652,96,33
5303,37,179,20315,2,2168,96,108,1630,69,65
5304,37,179,20316,1,1784,139,149,1232,95,92
5305,37,179,20316,2,2573,197,145,1740,115,100
5306,37,179,20317,1,1464,285,175,960,196,112
5307,37,179,20317,2,2643,411,297,1674,252,179
5308,37,179,20317,3,1246,107,112,804,68,72
5309,37,179,20401,1,3316,347,156,2444,238,90
5310,37,179,20401,2,2644,344,670,1898,261,380
5311,37,179,20403,1,1408,146,207,1038,102,129
5312,37,179,20403,2,1892,244,291,1382,152,170
5313,37,179,20403,3,1135,172,179,833,127,107
5314,37,179,20404,1,2030,330,553,1549,242,346
5315,37,179,20404,2,2072,667,773,1363,391,463
5316,37,179,20404,3,1088,230,672,726,163,403
5317,37,179,20404,4,1468,862,478,994,613,283
5318,37,179,20501,1,2582,600,623,1834,382,369
5319,37,179,20501,2,1030,406,302,740,283,181
5320,37,179,20501,3,1271,364,441,862,258,255
5321,37,179,20502,1,1759,679,540,1161,413,319
5322,37,179,20502,2,2153,280,259,1620,191,158
5323,37,179,20601,1,2703,539,928,1857,314,561
5324,37,179,20601,2,1556,564,850,1081,423,540
5325,37,179,20601,3,892,324,242,638,228,137
5326,37,179,20602,1,2608,457,568,2048,314,345
5327,37,179,20602,2,2080,712,907,1449,498,549
5328,37,179,20701,1,1727,468,373,1226,300,216
5329,37,179,20701,2,3656,1128,602,2755,784,334
5330,37,179,20702,1,1921,796,221,1507,615,140
5331,37,179,20702,2,2105,158,128,1576,114,74
5332,37,179,20800,1,710,133,39,543,95,17
5333,37,179,20800,2,879,362,72,681,269,45
5334,37,179,20800,3,1227,331,92,849,208,51
5335,37,179,20800,4,1558,601,172,1150,421,105
5336,37,179,20800,5,858,103,25,671,84,12
5337,37,179,20901,1,1987,253,145,1447,168,79
5338,37,179,20901,2,1362,101,42,1035,71,21
5339,37,179,20901,3,1775,43,110,1336,34,57
5340,37,179,20902,1,2188,211,98,1658,158,55
5341,37,179,20902,2,2111,63,101,1520,45,60
5342,37,179,20902,3,1630,45,43,1217,36,23
5343,37,179,21004,1,3353,171,198,2104,114,113
5344,37,179,21004,2,1016,89,34,752,66,21
5345,37,179,21005,1,1675,220,157,1253,173,87
5346,37,179,21005,2,1571,63,62,1193,47,32
5347,37,179,21005,3,1384,204,44,1042,156,29
5348,37,179,21006,1,2777,105,91,1646,64,46
5349,37,179,21006,2,2429,56,77,1473,31,47
5350,37,179,21007,1,3677,181,134,2101,111,70
5351,37,179,21007,2,2290,209,112,1432,148,65
5352,37,179,21008,1,2667,191,134,1592,110,85
5353,37,179,21008,2,1540,132,75,944,74,44
5354,37,179,21008,3,2626,183,132,1682,127,77
5355,37,179,21009,1,2460,299,120,1424,185,62
5356,37,179,21010,1,2557,70,56,1829,49,33
5357,37,179,21010,2,2923,156,123,1997,98,82
5358,37,179,21010,3,990,76,17,696,49,11
5359,37,179,21011,1,1997,68,50,1395,41,36
5360,37,179,21011,2,1131,98,46,723,55,22
5361,37,179,21011,3,2930,197,165,1698,111,90
5362,37,179,21012,1,1768,55,100,1152,42,50
5363,37,179,21012,2,1813,63,51,1138,42,33
5364,37,179,21013,1,1662,341,157,1101,246,81
5365,37,179,21013,2,2425,250,160,1663,183,98
5366,37,179,21014,1,1954,225,65,1414,151,37
5367,37,179,21014,2,749,115,25,550,76,17
5368,37,179,21015,1,2415,94,55,1838,70,36
5369,37,179,21015,2,2143,124,43,1642,95,23
5370,37,181,960100,1,1576,889,21,1230,678,12
5371,37,181,960100,2,1348,274,43,1070,207,25
5372,37,181,960100,3,1303,828,28,991,612,19
5373,37,181,960200,1,2062,1181,58,1609,882,25
5374,37,181,960200,2,880,461,22,689,358,11
5375,37,181,960200,3,1228,584,53,881,419,28
5376,37,181,960300,1,2302,951,118,1723,707,66
5377,37,181,960300,2,1238,788,19,920,568,9
5378,37,181,960300,3,1611,204,16,1275,165,15
5379,37,181,960400,1,1659,656,30,1302,463,21
5380,37,181,960400,2,1033,217,16,872,171,12
5381,37,181,960400,3,1268,364,12,1007,260,7
5382,37,181,960500,1,1439,1008,28,1060,683,13
5383,37,181,960500,2,1209,1083,25,879,783,12
5384,37,181,960500,3,702,579,36,551,444,22
5385,37,181,960500,4,1041,574,18,838,418,10
5386,37,181,960500,5,716,536,15,497,347,11
5387,37,181,960600,1,1566,886,301,1086,590,170
5388,37,181,960700,1,624,492,38,479,363,27
5389,37,181,960700,2,1094,995,48,774,703,30
5390,37,181,960700,3,646,614,11,468,451,6
5391,37,181,960700,4,1140,978,73,810,691,46
5392,37,181,960700,5,632,505,24,462,356,16
5393,37,181,960800,1,892,423,179,650,291,116
5394,37,181,960800,2,925,460,211,643,301,125
5395,37,181,960800,3,489,341,43,384,271,29
5396,37,181,960900,1,1761,561,125,1303,389,68
5397,37,181,960900,2,2491,1089,591,1729,767,336
5398,37,181,960900,3,1467,424,181,1039,276,92
5399,37,181,960900,4,2765,1382,295,1945,935,157
5400,37,181,961000,1,2194,590,134,1600,427,67
5401,37,181,961000,2,2576,1111,205,1911,814,108
5402,37,181,961000,3,1545,617,34,1204,463,21
5403,37,183,50100,1,2823,1159,113,2560,1029,88
5404,37,183,50300,1,1427,43,31,1310,40,25
5405,37,183,50300,2,1061,284,34,1046,282,34
5406,37,183,50400,1,881,71,29,734,55,21
5407,37,183,50400,2,856,378,41,762,318,37
5408,37,183,50500,1,1198,226,86,1016,184,62
5409,37,183,50500,2,1633,806,54,1153,452,31
5410,37,183,50500,3,702,169,56,574,120,37
5411,37,183,50600,1,1785,1660,54,1582,1478,48
5412,37,183,50600,2,915,801,21,719,630,19
5413,37,183,50600,3,1117,402,59,900,324,43
5414,37,183,50700,1,1071,875,43,798,645,24
5415,37,183,50700,2,677,564,85,502,422,56
5416,37,183,50700,3,1391,1230,84,1027,908,55
5417,37,183,50800,1,877,724,129,639,550,62
5418,37,183,50800,2,1304,785,489,826,524,271
5419,37,183,50800,3,2159,1108,196,2000,1017,131
5420,37,183,50900,1,1526,1362,46,1285,1163,39
5421,37,183,50900,2,1390,1141,145,845,683,76
5422,37,183,50900,3,639,524,98,456,390,51
5423,37,183,51000,1,929,135,52,892,128,44
5424,37,183,51000,2,869,116,79,732,102,62
5425,37,183,51101,1,3237,424,107,3230,422,107
5426,37,183,51101,2,1167,498,183,974,394,132
5427,37,183,51101,3,292,23,22,286,20,22
5428,37,183,51102,1,409,47,12,407,46,12
5429,37,183,51102,2,2865,221,114,2857,221,114
5430,37,183,51102,3,981,589,8,972,586,8
5431,37,183,51200,1,1048,32,26,994,31,26
5432,37,183,51200,2,1031,26,35,929,25,29
5433,37,183,51200,3,1397,110,50,1308,106,45
5434,37,183,51400,1,791,17,8,664,15,8
5435,37,183,51400,2,926,11,26,799,11,19
5436,37,183,51400,3,1019,50,29,851,43,21
5437,37,183,51400,4,1371,24,28,1321,23,23
5438,37,183,51400,5,1257,284,85,1044,205,51
5439,37,183,51501,1,1440,44,24,1167,34,16
5440,37,183,51501,2,1772,12,23,1297,11,20
5441,37,183,51502,1,887,131,27,615,81,22
5442,37,183,51502,2,1567,10,33,1254,9,20
5443,37,183,51600,1,1016,15,22,809,14,17
5444,37,183,51600,2,919,2,12,713,2,11
5445,37,183,51600,3,1048,31,11,817,26,7
5446,37,183,51600,4,717,4,4,524,3,3
5447,37,183,51600,5,823,64,6,654,64,6
5448,37,183,51700,1,1089,10,17,725,6,8
5449,37,183,51700,2,1231,4,10,895,3,7
5450,37,183,51700,3,895,7,18,693,5,16
5451,37,183,51800,1,1328,38,30,1129,28,25
5452,37,183,51800,2,1386,25,16,1073,19,10
5453,37,183,51800,3,1588,296,169,1352,206,105
5454,37,183,51900,1,1481,860,118,1159,664,72
5455,37,183,51900,2,2267,1529,277,1526,988,157
5456,37,183,51900,3,1099,689,57,871,528,31
5457,37,183,52001,1,2771,1429,1139,1971,1026,777
5458,37,183,52001,2,1490,1007,274,1041,710,170
5459,37,183,52002,1,1313,1162,49,1010,892,30
5460,37,183,52002,2,1768,1250,442,1229,944,229
5461,37,183,52002,3,1061,888,60,795,669,28
5462,37,183,52002,4,765,623,120,509,419,72
5463,37,183,52101,1,3297,2092,681,2368,1497,427
5464,37,183,52101,2,1269,1156,72,943,870,42
5465,37,183,52101,3,1701,842,799,1073,601,427
5466,37,183,52101,4,1201,1094,84,917,861,39
5467,37,183,52102,1,3943,3180,495,2547,2046,300
5468,37,183,52102,2,1612,1117,484,1100,793,293
5469,37,183,52301,1,1635,148,53,1494,122,45
5470,37,183,52301,2,1859,339,112,1754,295,95
5471,37,183,52301,3,2530,425,112,2391,370,101
5472,37,183,52302,1,1305,341,61,1159,302,48
5473,37,183,52302,2,2935,681,134,2577,481,99
5474,37,183,52302,3,3634,512,162,3341,430,113
5475,37,183,52401,1,2244,502,108,1900,389,83
5476,37,183,52401,2,961,105,35,955,105,34
5477,37,183,52404,1,1992,252,242,1483,170,157
5478,37,183,52404,2,1418,126,179,1253,105,115
5479,37,183,52404,3,767,42,60,626,30,33
5480,37,183,52406,1,1734,391,289,1288,257,164
5481,37,183,52406,2,2041,766,354,1575,545,227
5482,37,183,52406,3,2638,627,312,2204,463,224
5483,37,183,52407,1,2068,409,179,1725,294,127
5484,37,183,52407,2,1763,399,230,1413,265,161
5485,37,183,52408,1,1135,437,125,874,263,90
5486,37,183,52408,2,1788,540,320,1492,403,207
5487,37,183,52409,1,966,84,175,875,75,104
5488,37,183,52409,2,1676,292,73,1661,287,67
5489,37,183,52409,3,1554,287,158,1406,241,113
5490,37,183,52503,1,1541,349,107,1348,260,77
5491,37,183,52503,2,3144,292,133,2697,232,97
5492,37,183,52503,3,1711,65,47,1409,61,43
5493,37,183,52504,1,2594,538,610,1924,376,410
5494,37,183,52504,2,965,64,17,887,51,13
5495,37,183,52504,3,1880,193,79,1711,155,56
5496,37,183,52505,1,2540,201,196,1999,153,122
5497,37,183,52505,2,2098,337,575,1749,266,417
5498,37,183,52506,1,1288,42,12,1077,37,8
5499,37,183,52506,2,730,154,109,561,119,72
5500,37,183,52507,1,893,146,37,767,114,25
5501,37,183,52507,2,1910,426,418,1399,244,270
5502,37,183,52601,1,1953,70,15,1492,54,9
5503,37,183,52601,2,1101,17,23,917,16,18
5504,37,183,52602,1,1934,172,81,1529,132,56
5505,37,183,52602,2,780,13,11,606,10,8
5506,37,183,52602,3,1009,107,36,912,90,27
5507,37,183,52603,1,1621,114,11,1205,81,10
5508,37,183,52603,2,1169,118,75,880,77,59
5509,37,183,52701,1,2339,381,312,1807,281,205
5510,37,183,52701,2,1600,431,326,1289,315,217
5511,37,183,52701,3,1763,352,985,1290,258,670
5512,37,183,52704,1,2626,1014,1492,1743,657,1005
5513,37,183,52704,2,2000,1398,291,1362,907,179
5514,37,183,52704,3,2047,732,685,1561,544,476
5515,37,183,52705,1,1720,553,241,1373,408,167
5516,37,183,52705,2,2079,440,416,1675,323,262
5517,37,183,52706,1,2084,710,653,1451,490,389
5518,37,183,52706,2,1141,549,225,840,403,128
5519,37,183,52706,3,1214,538,142,953,402,87
5520,37,183,52707,1,1189,505,234,887,374,135
5521,37,183,52707,2,1778,409,166,1395,287,99
5522,37,183,52707,3,3450,1582,550,2470,1032,346
5523,37,183,52801,1,1371,329,71,1007,225,38
5524,37,183,52801,2,1334,316,72,1013,213,46
5525,37,183,52801,3,1825,373,104,1434,272,68
5526,37,183,52801,4,621,95,58,507,81,32
5527,37,183,52801,5,969,554,74,710,362,47
5528,37,183,52802,1,1492,323,114,1203,226,73
5529,37,183,52802,2,1325,500,388,1008,362,264
5530,37,183,52802,3,1591,408,321,1215,286,184
5531,37,183,52802,4,1296,284,114,1010,223,68
5532,37,183,52803,1,2675,1135,500,1944,779,306
5533,37,183,52803,2,1841,1111,169,1329,770,106
5534,37,183,52803,3,4948,3420,1020,3253,2303,619
5535,37,183,52806,1,1115,761,231,793,569,127
5536,37,183,52806,2,3336,2237,636,2132,1406,376
5537,37,183,52806,3,2329,1638,381,1635,1152,232
5538,37,183,52806,4,6970,4460,1070,4597,2866,619
5539,37,183,52807,1,1539,338,141,1175,218,91
5540,37,183,52807,2,2849,1485,397,2023,1014,243
5541,37,183,52808,1,1699,552,84,1383,444,51
5542,37,183,52808,2,2627,950,284,1956,714,181
5543,37,183,52808,3,2099,559,132,1595,395,71
5544,37,183,52808,4,2721,726,263,2092,529,161
5545,37,183,52809,1,1168,335,191,823,222,112
5546,37,183,52809,2,1426,305,219,1065,207,120
5547,37,183,52901,1,2871,263,214,2058,175,127
5548,37,183,52902,1,3270,307,249,2404,217,155
5549,37,183,52902,2,2238,289,168,1645,216,100
5550,37,183,52903,1,2914,464,161,2136,313,96
5551,37,183,52904,1,2853,375,261,2133,276,165
5552,37,183,52904,2,2658,314,200,1849,219,108
5553,37,183,52904,3,1749,198,79,1301,138,47
5554,37,183,53003,1,4181,444,277,3478,346,198
5555,37,183,53003,2,1284,64,32,925,47,17
5556,37,183,53004,1,1360,57,35,1113,43,22
5557,37,183,53004,2,1251,37,22,922,24,12
5558,37,183,53005,1,713,15,19,589,11,12
5559,37,183,53005,2,2053,38,43,1452,27,25
5560,37,183,53005,3,2214,38,58,1539,28,27
5561,37,183,53006,1,3143,58,113,2236,43,65
5562,37,183,53007,1,973,13,49,769,13,31
5563,37,183,53007,2,1893,48,46,1448,36,30
5564,37,183,53008,1,3901,596,307,3188,482,194
5565,37,183,53008,2,1498,334,86,1168,244,48
5566,37,183,53008,3,1615,72,71,1217,51,40
5567,37,183,53008,4,785,32,17,615,26,8
5568,37,183,53009,1,1264,406,164,1001,304,110
5569,37,183,53009,2,3847,379,1184,2639,278,669
5570,37,183,53009,3,953,87,65,790,62,41
5571,37,183,53009,4,1171,76,500,856,63,299
5572,37,183,53105,1,3526,484,367,2499,309,231
5573,37,183,53106,1,2895,862,187,2151,611,120
5574,37,183,53107,1,2467,277,168,1793,190,100
5575,37,183,53107,2,2336,452,272,1754,316,163
5576,37,183,53107,3,3464,787,386,2448,537,225
5577,37,183,53108,1,2171,203,293,1582,154,158
5578,37,183,53108,2,4302,606,413,3014,398,244
5579,37,183,53109,1,5750,451,426,3920,325,240
5580,37,183,53109,2,2137,128,266,1516,87,155
5581,37,183,53110,1,2208,391,174,1626,302,106
5582,37,183,53110,2,1801,234,233,1319,183,126
5583,37,183,53110,3,1514,124,142,1029,89,79
5584,37,183,53111,1,1373,156,133,993,119,77
5585,37,183,53111,2,1986,249,144,1483,189,78
5586,37,183,53111,3,1953,339,397,1397,229,220
5587,37,183,53201,1,5910,375,331,3756,275,178
5588,37,183,53201,2,4467,286,232,3011,196,133
5589,37,183,53202,1,2266,90,86,1506,64,51
5590,37,183,53202,2,1968,125,76,1381,91,39
5591,37,183,53203,1,2961,532,206,1985,358,120
5592,37,183,53203,2,3775,301,174,2319,186,95
5593,37,183,53204,1,2119,449,150,1457,319,95
5594,37,183,53204,2,2264,484,224,1520,352,132
5595,37,183,53205,1,1707,233,65,1203,163,41
5596,37,183,53206,1,4397,887,388,2963,601,233
5597,37,183,53207,1,2241,260,221,1616,206,119
5598,37,183,53207,2,4422,490,276,2856,325,149
5599,37,183,53405,1,1330,41,33,866,30,20
5600,37,183,53405,2,2036,130,57,1397,102,34
5601,37,183,53405,3,1237,45,17,1024,36,12
5602,37,183,53408,1,2350,73,75,1434,48,40
5603,37,183,53408,2,1535,20,60,981,17,29
5604,37,183,53409,1,1718,54,58,1032,34,28
5605,37,183,53409,2,2609,92,104,1638,67,59
5606,37,183,53409,3,2350,65,117,1499,45,76
5607,37,183,53410,1,4567,174,156,2785,111,82
5608,37,183,53411,1,2595,414,116,1725,232,76
5609,37,183,53411,2,3760,177,191,2345,124,124
5610,37,183,53412,1,3432,196,147,2204,138,78
5611,37,183,53412,2,638,11,30,513,10,23
5612,37,183,53412,3,1976,64,119,1288,44,73
5613,37,183,53413,1,3569,291,209,2299,204,115
5614,37,183,53413,2,1284,98,42,998,79,30
5615,37,183,53414,1,4330,130,153,2773,86,84
5616,37,183,53414,2,4379,417,442,2836,297,237
5617,37,183,53415,1,3085,150,155,1939,103,92
5618,37,183,53416,1,1370,136,128,1078,100,94
5619,37,183,53416,2,3248,230,162,2155,148,98
5620,37,183,53416,3,649,50,56,482,36,37
5621,37,183,53417,1,2439,507,296,1802,361,190
5622,37,183,53418,1,1961,137,128,1496,105,85
5623,37,183,53418,2,1376,113,408,994,82,244
5624,37,183,53418,3,2013,59,46,1478,44,24
5625,37,183,53419,1,803,29,25,562,18,14
5626,37,183,53419,2,1955,88,65,1316,55,42
5627,37,183,53420,1,1954,423,153,1285,325,90
5628,37,183,53420,2,4064,942,528,2755,651,313
5629,37,183,53421,1,4946,561,363,3448,414,220
5630,37,183,53422,1,1795,48,61,1272,34,38
5631,37,183,53422,2,661,26,33,475,16,24
5632,37,183,53423,1,1369,66,78,1077,56,52
5633,37,183,53423,2,798,58,45,591,37,24
5634,37,183,53424,1,2540,167,101,1826,126,63
5635,37,183,53424,2,1988,87,91,1386,58,62
5636,37,183,53425,1,1638,71,25,1104,51,19
5637,37,183,53425,2,1134,53,44,729,31,28
5638,37,183,53505,1,1341,50,54,1026,29,35
5639,37,183,53505,2,1132,65,42,883,42,28
5640,37,183,53505,3,1137,68,50,872,48,32
5641,37,183,53506,1,881,71,129,674,50,84
5642,37,183,53506,2,917,41,28,760,32,18
5643,37,183,53506,3,1495,48,76,1253,37,48
5644,37,183,53506,4,2186,192,83,1766,157,52
5645,37,183,53507,1,787,89,102,601,55,63
5646,37,183,53507,2,1421,313,299,1119,227,217
5647,37,183,53507,3,1395,49,59,1200,32,38
5648,37,183,53509,1,1422,6,51,1120,5,32
5649,37,183,53509,2,1842,41,55,1428,31,30
5650,37,183,53509,3,1632,71,85,1187,51,46
5651,37,183,53512,1,2725,140,133,1979,108,86
5652,37,183,53512,2,2240,250,112,1849,194,84
5653,37,183,53512,3,1427,230,97,1156,167,65
5654,37,183,53513,1,1956,368,217,1551,269,144
5655,37,183,53513,2,2007,299,443,1461,204,269
5656,37,183,53516,1,2478,599,495,1853,426,338
5657,37,183,53516,2,1012,51,138,763,39,81
5658,37,183,53517,1,2381,244,1639,1604,177,1048
5659,37,183,53517,2,746,93,294,511,66,170
5660,37,183,53517,3,964,61,76,754,42,53
5661,37,183,53517,4,581,81,137,433,56,89
5662,37,183,53518,1,1301,70,69,1036,53,46
5663,37,183,53518,2,1514,86,70,1141,66,47
5664,37,183,53518,3,838,37,50,691,29,37
5665,37,183,53519,1,1281,75,57,1040,49,33
5666,37,183,53519,2,1774,381,331,1369,251,224
5667,37,183,53519,3,1146,276,574,809,190,368
5668,37,183,53520,1,1601,282,169,1197,205,109
5669,37,183,53520,2,2085,412,212,1644,290,145
5670,37,183,53520,3,1544,425,277,1115,279,169
5671,37,183,53521,1,1619,59,55,1205,44,30
5672,37,183,53521,2,1460,96,70,1112,69,39
5673,37,183,53522,1,1865,140,101,1260,106,63
5674,37,183,53522,2,2960,467,154,2229,368,120
5675,37,183,53523,1,2610,211,134,1924,149,87
5676,37,183,53523,2,2950,215,140,2018,149,84
5677,37,183,53524,1,1408,139,84,1175,109,72
5678,37,183,53524,2,1809,108,172,1416,70,109
5679,37,183,53525,1,830,91,21,566,55,14
5680,37,183,53525,2,1583,122,83,1126,86,56
5681,37,183,53601,1,2063,414,126,1613,323,83
5682,37,183,53601,2,2177,167,127,1452,103,74
5683,37,183,53601,3,1111,204,44,885,151,33
5684,37,183,53602,1,5009,514,295,3328,327,170
5685,37,183,53603,1,3728,178,114,2662,125,70
5686,37,183,53604,1,1755,56,70,1079,37,38
5687,37,183,53604,2,2316,62,49,1547,53,33
5688,37,183,53605,1,1829,51,49,1324,40,35
